DOI,Link
"10.1007/978-3-319-06569-4_12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927625450&doi=10.1007%2f978-3-319-06569-4_12&partnerID=40&md5=214251ffb2df9174495e264831f64da5"
"10.1016/j.scico.2014.05.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908323113&doi=10.1016%2fj.scico.2014.05.012&partnerID=40&md5=3e057b7036d5e73dec9d9b05356e51ed"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892773675&partnerID=40&md5=18702eeb242689c1472c4abaaadb5028"
"10.1109/ICST.2014.12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903140477&doi=10.1109%2fICST.2014.12&partnerID=40&md5=557239c17005111aef6d1c49df3a6535"
"10.1109/ISSRE.2014.27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928653135&doi=10.1109%2fISSRE.2014.27&partnerID=40&md5=7a89fbf2a544be651e2d5a18134334c9"
"10.1109/ICST.2014.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903164798&doi=10.1109%2fICST.2014.13&partnerID=40&md5=fa08a86d598c7e4410cc0ccb9208cbc8"
"10.1109/ICST.2014.33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903211104&doi=10.1109%2fICST.2014.33&partnerID=40&md5=c8984b9ebda139a4c02a885615187792"
"10.1007/978-3-319-07013-1_9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917690976&doi=10.1007%2f978-3-319-07013-1_9&partnerID=40&md5=8fa41fe7bc8825109e5f0f4a73538b32"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923852840&partnerID=40&md5=792b36f377a4057e55504ca7a77f142f"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919624650&partnerID=40&md5=5450269b1ebb261e7f1b9563e91eb142"
"10.1109/ICSTW.2014.24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903639070&doi=10.1109%2fICSTW.2014.24&partnerID=40&md5=94676f107d4495d2593710f3559a9609"
"10.1109/ICSTW.2014.19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903577082&doi=10.1109%2fICSTW.2014.19&partnerID=40&md5=b2b518fc44ebcf6d6a5687e38f564ce9"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906070226&partnerID=40&md5=6a5331abd6095ac8015bf6555e91ff8e"
"10.1109/CONFLUENCE.2014.6949043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914126740&doi=10.1109%2fCONFLUENCE.2014.6949043&partnerID=40&md5=6ddd89e72cf58cba7642641083d2ff95"
"10.1007/978-3-319-14484-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919648166&doi=10.1007%2f978-3-319-14484-9&partnerID=40&md5=bc21bb1f7955bb47c2bd0041de5f2b2b"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906058370&partnerID=40&md5=3f25ae696fe5ba70c774bc35567e8c14"
"10.1109/ICCKE.2014.6993419","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921059128&doi=10.1109%2fICCKE.2014.6993419&partnerID=40&md5=dcd453e87bdb84c94204560c6ac8755f"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942784104&partnerID=40&md5=14be33d623e59c4a38766e7cf248e536"
"10.1109/ICSTW.2014.23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903640667&doi=10.1109%2fICSTW.2014.23&partnerID=40&md5=b719d030fe2a30c76ae47f4704b3f90d"
"10.1007/978-3-319-07013-1_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917696262&doi=10.1007%2f978-3-319-07013-1_15&partnerID=40&md5=5c7ee0b41bc7026f4b0fa1c4c1d34039"
"10.1109/ITNG.2014.82","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903441722&doi=10.1109%2fITNG.2014.82&partnerID=40&md5=f969758cf64da0294e759a0ee3505797"
"10.1109/ICSTW.2014.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903647684&doi=10.1109%2fICSTW.2014.20&partnerID=40&md5=a4bc0426b64999457aaddb512b693782"
"10.1007/978-3-319-09099-3_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904969390&doi=10.1007%2f978-3-319-09099-3_1&partnerID=40&md5=42a5bdc0cc802a9400a5ea2b0cb32c12"
"10.1109/MS.2014.68","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899692653&doi=10.1109%2fMS.2014.68&partnerID=40&md5=c9ffa09efe6d2a09368188891e07849f"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906053470&partnerID=40&md5=94f961a70d7069af507bf536dbe6dbbe"
"10.1145/2591062.2591164","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903626139&doi=10.1145%2f2591062.2591164&partnerID=40&md5=7acbb050d513d01dc4ae81eb21b305f0"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906069364&partnerID=40&md5=2b628954c080b667d65f15a2f181cfc5"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942791192&partnerID=40&md5=9b4a42d65ed68ee1a258477cf6ce8b4f"
"10.1109/TSE.2013.44","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898474065&doi=10.1109%2fTSE.2013.44&partnerID=40&md5=75f94d1198596ba58133e98b9dec1c65"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942764657&partnerID=40&md5=657fd886a0b0b48bd7cd9c5f8e2358ba"
"10.1109/ICSTW.2014.55","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903705310&doi=10.1109%2fICSTW.2014.55&partnerID=40&md5=47dbadc94683821e43f85acacfb6b226"
"10.1007/978-3-662-44920-2_11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908505487&doi=10.1007%2f978-3-662-44920-2_11&partnerID=40&md5=a572430d347aabbaed95bc939eab1bbd"
"10.1145/2661136.2661157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910653571&doi=10.1145%2f2661136.2661157&partnerID=40&md5=07d4745e734fc31de738d40e2678d7f3"
"10.1109/ICST.2014.11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903159696&doi=10.1109%2fICST.2014.11&partnerID=40&md5=2e56f5ae5cfaf51e925e8767317556a9"
"10.1109/ICSTW.2014.54","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903577890&doi=10.1109%2fICSTW.2014.54&partnerID=40&md5=774b4cbcee535d384c78f7c1b1ac540c"
"10.1145/2576768.2598286","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905715218&doi=10.1145%2f2576768.2598286&partnerID=40&md5=3c4596830b9030ea97ae75a6904cdf22"
"10.3233/978-1-61499-405-3-25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902343836&doi=10.3233%2f978-1-61499-405-3-25&partnerID=40&md5=6962c4d611ee81ad8cc9aab349a42ff5"
"10.1145/2554850.2554978","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905650802&doi=10.1145%2f2554850.2554978&partnerID=40&md5=2d9bc8c680e6063f6bac36e261a8d5c4"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949127210&partnerID=40&md5=318247d6e04a1046abb08b1f52baaf39"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921643882&partnerID=40&md5=5f1b79a3208e47c596f845a42f450cde"
"10.1145/2647908.2655968","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907809801&doi=10.1145%2f2647908.2655968&partnerID=40&md5=c720a8b12f74163e574df73af434dcb8"
"10.1109/TC.2012.301","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901051147&doi=10.1109%2fTC.2012.301&partnerID=40&md5=badb2ce1ca6141fe6bb3abd44ca7ff10"
"10.1109/DASC.2014.29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916232293&doi=10.1109%2fDASC.2014.29&partnerID=40&md5=f0a55bce45ecc7f3a727f68ae95d5d99"
"10.1109/ISSRE.2014.40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928676115&doi=10.1109%2fISSRE.2014.40&partnerID=40&md5=28ec8f09ba1669371a119fca6c4a94af"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928949492&partnerID=40&md5=a7dac7db633de74f45d098fffd8461d5"
"10.1109/SBES.2014.14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912097616&doi=10.1109%2fSBES.2014.14&partnerID=40&md5=aa61c67610a38f06ab87e7474064d12a"
"10.1109/ICSTW.2014.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903579277&doi=10.1109%2fICSTW.2014.18&partnerID=40&md5=05b125ea71c790827cc427704d062e20"
"10.1109/ICSME.2014.113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931088518&doi=10.1109%2fICSME.2014.113&partnerID=40&md5=0280050b8bb96df9ca507db01bb16a53"
"10.1007/978-3-319-10506-2_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907087557&doi=10.1007%2f978-3-319-10506-2_4&partnerID=40&md5=f8ccb30fee43aea97f6c89677c3bda17"
"10.1109/ICSTW.2014.22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903624775&doi=10.1109%2fICSTW.2014.22&partnerID=40&md5=f15f8cf17a350c8ae4dc88c767650fca"
"10.1109/ICST.2014.28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903134795&doi=10.1109%2fICST.2014.28&partnerID=40&md5=c567cfdd9d1ab8435cf0b587a4681133"
"10.1007/978-3-319-07581-5_18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921741831&doi=10.1007%2f978-3-319-07581-5_18&partnerID=40&md5=54df8bb717ac3a8fd01c1770c182c3b7"
"10.1109/ICSTW.2014.49","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903633458&doi=10.1109%2fICSTW.2014.49&partnerID=40&md5=23db52b775b8704fe185fac690170f51"
"10.1145/2638404.2638470","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940707432&doi=10.1145%2f2638404.2638470&partnerID=40&md5=247eca13d70d1e2c12f48c8a53ccbb70"
"10.1007/978-3-319-07785-7_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958544666&doi=10.1007%2f978-3-319-07785-7_5&partnerID=40&md5=9dea04628e8b77c3d01585ace2bad456"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920540165&partnerID=40&md5=7fe2c20b23123689dbabaf27aa1e55f6"
"10.1109/ICSTW.2014.27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903608874&doi=10.1109%2fICSTW.2014.27&partnerID=40&md5=210fb277775e4b2a350e26a4825bcfe3"
"10.1007/978-3-319-08789-4_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958541989&doi=10.1007%2f978-3-319-08789-4_1&partnerID=40&md5=27a9998b82d753ddfaa0af151d630053"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900448550&partnerID=40&md5=8229bd9683ac7c0372a4ea49e108e200"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929709792&partnerID=40&md5=7ea66a629208e9f1dc97a8ef474378f9"
"10.1109/ICSTW.2014.21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903647694&doi=10.1109%2fICSTW.2014.21&partnerID=40&md5=b7b64d543c375603b030c528d6347da9"
"10.1109/ICSTW.2014.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903647693&doi=10.1109%2fICSTW.2014.17&partnerID=40&md5=81b23d0b5a16bb1cac9dc882724ee193"
"10.1109/ICSTW.2014.44","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903629423&doi=10.1109%2fICSTW.2014.44&partnerID=40&md5=24495c0896db315e4904ef21f181a12c"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920581927&partnerID=40&md5=97ea5e34fc9dd2f78bff45bd0d2760c2"
"10.1109/ICSTW.2014.25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903598226&doi=10.1109%2fICSTW.2014.25&partnerID=40&md5=35878852af1d504bbbfdf2cde0b56af8"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903168396&partnerID=40&md5=995f13b8b9b3773850460215805fc3c1"
"10.1109/ISORC.2013.6913192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910024761&doi=10.1109%2fISORC.2013.6913192&partnerID=40&md5=5a50bcf30c58079f2c55cb544f42f326"
"10.1145/2593833.2593843","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942511987&doi=10.1145%2f2593833.2593843&partnerID=40&md5=6aea5ed0ead62f24cc6d7921d3bc0cb6"
"10.1109/DSD.2014.107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928823055&doi=10.1109%2fDSD.2014.107&partnerID=40&md5=f21bb76d0ff629a4d2757a51229aa973"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920273426&partnerID=40&md5=5f7574ac950022a85d92ff2420d33fee"
"10.1145/2601248.2601288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905443858&doi=10.1145%2f2601248.2601288&partnerID=40&md5=cd90e795df12263c40c80a54fc5e33d1"
"10.1109/ASWEC.2014.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903540828&doi=10.1109%2fASWEC.2014.13&partnerID=40&md5=f194fee1d59e3419372245641baf528c"
"10.1007/s10710-013-9195-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905644483&doi=10.1007%2fs10710-013-9195-8&partnerID=40&md5=f66918d315b19d3a028f56298953eb92"
"10.1145/2591708.2591757","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904511049&doi=10.1145%2f2591708.2591757&partnerID=40&md5=9f184e99d1893d9d480fd5b3c68debd1"
"10.1002/stvr.1548","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911432036&doi=10.1002%2fstvr.1548&partnerID=40&md5=90d664544492735e8f5c34097036be64"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902381121&partnerID=40&md5=137e3b32e32fa299078c5c57c1579450"
"10.1371/journal.pcbi.1003848","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907587264&doi=10.1371%2fjournal.pcbi.1003848&partnerID=40&md5=a0320ceb2fcdabb9725cd0089ff523dc"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906901828&partnerID=40&md5=6f9a43182bdcce4570ccf3bb35df2389"
"10.1109/ICCIS.2013.184","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890885239&doi=10.1109%2fICCIS.2013.184&partnerID=40&md5=d61764a6a5aafa209ef26be551b954a8"
"10.1145/2479440.2479449","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889563451&doi=10.1145%2f2479440.2479449&partnerID=40&md5=9392b3a85814ba166018f0853c49c7ed"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889583902&partnerID=40&md5=a8f5e86d10be615b3e6280869afd9975"
"10.1109/ASE.2013.6693070","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893533391&doi=10.1109%2fASE.2013.6693070&partnerID=40&md5=db4df2d5803a45a5da4a51aca3b28d4b"
"10.1007/978-3-642-45343-4_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893062807&doi=10.1007%2f978-3-642-45343-4_14&partnerID=40&md5=e2c6140370be7034de2be4a1f32ab708"
"10.1002/stvr.1480","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887818126&doi=10.1002%2fstvr.1480&partnerID=40&md5=de94960b550668be3604dc7b2af3931a"
"10.1109/ISSRE.2013.6698887","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893225046&doi=10.1109%2fISSRE.2013.6698887&partnerID=40&md5=1df1bc5e409d3b73ae0cdca729159aab"
"10.1109/ASE.2013.6693094","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893599245&doi=10.1109%2fASE.2013.6693094&partnerID=40&md5=2b2b04cc9eb5d7fc00f36ecb933b4994"
"10.1109/ISSRE.2013.6698899","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893326644&doi=10.1109%2fISSRE.2013.6698899&partnerID=40&md5=947a8b49ea54dd44a9656fa5110480fa"
"10.1145/2509136.2509551","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888155384&doi=10.1145%2f2509136.2509551&partnerID=40&md5=657834e4cd380569174c4642df8bff59"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887116807&partnerID=40&md5=e12a05136c9fd05d2075a6446acf91f1"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887116711&partnerID=40&md5=43feb33afb993f800629e7b6309e49b6"
"10.1109/ITNG.2013.54","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886710843&doi=10.1109%2fITNG.2013.54&partnerID=40&md5=a4e20f31058da129b64fbd4cd4922e8e"
"10.1109/SECSE.2013.6615099","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886690386&doi=10.1109%2fSECSE.2013.6615099&partnerID=40&md5=07a6a9cf16309acc1786e0ca0b0d3abc"
"10.1002/stvr.1497","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885947629&doi=10.1002%2fstvr.1497&partnerID=40&md5=791a61c243449cccbe12f39c7768b843"
"10.3724/SP.J.1016.2013.02236","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889254436&doi=10.3724%2fSP.J.1016.2013.02236&partnerID=40&md5=bfc310a6826cb353e788e82979b5de6b"
"10.1109/ICSE.2013.6606693","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886444117&doi=10.1109%2fICSE.2013.6606693&partnerID=40&md5=f95a5f5bfe310965889293e344101a79"
"10.1007/978-3-642-40561-7_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885936369&doi=10.1007%2f978-3-642-40561-7_14&partnerID=40&md5=88fa1bd154dc0bab5224ab4391c6c88e"
"10.1109/IWAST.2013.6595801","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885008408&doi=10.1109%2fIWAST.2013.6595801&partnerID=40&md5=78131d4c6af7b994c11dc1b27d8404aa"
"10.1109/IWAST.2013.6595794","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885017274&doi=10.1109%2fIWAST.2013.6595794&partnerID=40&md5=0fa6def3c93422dca004d261b66dfe02"
"10.3724/SP.J.1016.2013.01967","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886836281&doi=10.3724%2fSP.J.1016.2013.01967&partnerID=40&md5=6ca976c83669d80d7675c364278e082f"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888815199&partnerID=40&md5=515269763b5342371905ef73597f5510"
"10.1007/978-3-642-38916-0_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882760912&doi=10.1007%2f978-3-642-38916-0_2&partnerID=40&md5=9eb9bbd5fed8d76edbdae9613021375b"
"10.1007/978-3-642-38916-0_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883229038&doi=10.1007%2f978-3-642-38916-0_1&partnerID=40&md5=3b4ab4e71d7022dcc2ce6d86c0c27503"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884518868&partnerID=40&md5=aebd187374e25b1a28c26e62d657fd3f"
"10.1007/978-3-642-38883-5_18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884333076&doi=10.1007%2f978-3-642-38883-5_18&partnerID=40&md5=c1d8db8b81d36a9e9932ec0a487bef37"
"10.1145/2491411.2494586","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883722857&doi=10.1145%2f2491411.2494586&partnerID=40&md5=4445c5597ca0ac7d8c98983944c2f41b"
"10.1145/2493394.2493402","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883510156&doi=10.1145%2f2493394.2493402&partnerID=40&md5=f741c426a077c56cdf882bb6d8e8477a"
"10.1145/2493394.2493428","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883524062&doi=10.1145%2f2493394.2493428&partnerID=40&md5=8292489275382f343659bd6952ea03c6"
"10.1109/ICSTW.2013.12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883394518&doi=10.1109%2fICSTW.2013.12&partnerID=40&md5=62d897f19f1c006b56b7fc444251f4c2"
"10.1109/ICSTW.2013.14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883377645&doi=10.1109%2fICSTW.2013.14&partnerID=40&md5=e7c15924585d774d78eac89589af782d"
"10.1109/ICST.2013.23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883397866&doi=10.1109%2fICST.2013.23&partnerID=40&md5=060c1e4375483054fbe1030fbb9e8ed8"
"10.1109/ICSTW.2013.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883312338&doi=10.1109%2fICSTW.2013.15&partnerID=40&md5=f4e27205c42fca5004ef113c60afd72e"
"10.1109/ICSTW.2013.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883330431&doi=10.1109%2fICSTW.2013.13&partnerID=40&md5=ccc783481a490217b53fcf27eff0a7b9"
"10.1109/ICSTW.2013.49","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883330428&doi=10.1109%2fICSTW.2013.49&partnerID=40&md5=cbd09eac0a1c9ef41b8ab2ca883dc411"
"10.1109/ICSTW.2013.55","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883400077&doi=10.1109%2fICSTW.2013.55&partnerID=40&md5=4c3ae41727461d2125bc5a6bb8900f8d"
"10.1109/ICSTW.2013.11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883334336&doi=10.1109%2fICSTW.2013.11&partnerID=40&md5=7fa36e551c66b5058b475c6b2a594db4"
"10.1109/ICST.2013.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883426859&doi=10.1109%2fICST.2013.20&partnerID=40&md5=aecf1f84dc1d151f139062d12ba10b9f"
"10.1109/ICST.2013.47","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883422930&doi=10.1109%2fICST.2013.47&partnerID=40&md5=d346984af5d359b041ee757d27275910"
"10.1109/ICST.2013.74","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883336697&doi=10.1109%2fICST.2013.74&partnerID=40&md5=70c9f829f150abd6db03e4b656f65079"
"10.1007/978-3-642-39698-4_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883229510&doi=10.1007%2f978-3-642-39698-4_2&partnerID=40&md5=f51cd8ad8cf3a9ee66b4c260002f42b7"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883227951&partnerID=40&md5=d0fb0d98370694883f3b1679ca2a4308"
"10.1016/j.scico.2013.02.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878865581&doi=10.1016%2fj.scico.2013.02.011&partnerID=40&md5=898efc1bcc6b4e09452fc103784e251e"
"10.1002/spe.2108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881372964&doi=10.1002%2fspe.2108&partnerID=40&md5=c31d1839adc9ff679c80466fe49281ca"
"10.1109/CEC.2013.6557654","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881583424&doi=10.1109%2fCEC.2013.6557654&partnerID=40&md5=63503d434f90ddabc7e31c5612fd0271"
"10.1109/CEC.2013.6557874","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881606093&doi=10.1109%2fCEC.2013.6557874&partnerID=40&md5=f49b2fe7c6c68e4e3357bdd1456fad02"
"10.1145/2483760.2483782","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881265706&doi=10.1145%2f2483760.2483782&partnerID=40&md5=dbd1f5a44f8ba8f31eacb7703a984e1c"
"10.1145/2483760.2483773","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881270803&doi=10.1145%2f2483760.2483773&partnerID=40&md5=1d5e1d1de4afd5f1b17a828c939c1a78"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881308872&partnerID=40&md5=56de4ef3636a215f283d2127919fce98"
"10.1007/978-3-642-39274-0_6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881222448&doi=10.1007%2f978-3-642-39274-0_6&partnerID=40&md5=6a5f7a707a397e887ec58dbf3fdd398c"
"10.1002/stvr.1469","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880263282&doi=10.1002%2fstvr.1469&partnerID=40&md5=cab419e2765d067d7856ee09464bfd68"
"10.1007/978-3-642-39611-3-27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880721313&doi=10.1007%2f978-3-642-39611-3-27&partnerID=40&md5=92dd43713c2618d18744e90107c39aab"
"10.1016/j.jss.2012.08.024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880176279&doi=10.1016%2fj.jss.2012.08.024&partnerID=40&md5=9eb13633eb221edfb5cd8d4d723ace5b"
"10.1002/stvr.1473","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880304563&doi=10.1002%2fstvr.1473&partnerID=40&md5=a5b7a93a8d77faed6fe277694d56f45f"
"10.1109/IAdCC.2013.6514441","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879874660&doi=10.1109%2fIAdCC.2013.6514441&partnerID=40&md5=adfa926341ae2bb27546f2ae29ca10dc"
"10.1016/j.cmpb.2013.04.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878509297&doi=10.1016%2fj.cmpb.2013.04.002&partnerID=40&md5=e2ef882feb361815beba41e76102a6fb"
"10.4304/jsw.8.6.1511-1517","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878699472&doi=10.4304%2fjsw.8.6.1511-1517&partnerID=40&md5=acde2b8156f1e8a16aec592049858975"
"10.1109/TSE.2012.56","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878383107&doi=10.1109%2fTSE.2012.56&partnerID=40&md5=295dc9a206b90d2351b9f0b6fd404290"
"10.1002/stvr.1471","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877617433&doi=10.1002%2fstvr.1471&partnerID=40&md5=d57d187a48a0d89a7a79fbbe0b411b06"
"10.1016/j.infsof.2013.01.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876297194&doi=10.1016%2fj.infsof.2013.01.001&partnerID=40&md5=0d83011ee12ef99a8754a1ebf1a2abe4"
"10.1186/1471-2105-14-167","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878223429&doi=10.1186%2f1471-2105-14-167&partnerID=40&md5=053254a12aac33137b8281e67afa875a"
"10.1145/2480362.2480592","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877981067&doi=10.1145%2f2480362.2480592&partnerID=40&md5=be30e74dc50375edc77001cbd3d28193"
"10.1109/ICCNC.2013.6504143","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877612125&doi=10.1109%2fICCNC.2013.6504143&partnerID=40&md5=82f036286066ddcb5b8b6782f5c5b5a1"
"10.1109/CSMR.2013.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877264475&doi=10.1109%2fCSMR.2013.20&partnerID=40&md5=1d2516279ebd90954099037ba9e13378"
"10.1016/j.jss.2012.12.030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875258655&doi=10.1016%2fj.jss.2012.12.030&partnerID=40&md5=8188125227e94276f9f3fd47429dc71f"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876259002&partnerID=40&md5=02997a603790ef131e3e2ada1c0d1501"
"10.1109/ICCSCE.2012.6487127","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875997220&doi=10.1109%2fICCSCE.2012.6487127&partnerID=40&md5=dd2742b8f12f5d0c445e2343dbde8131"
"10.1109/TSE.2012.39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875720693&doi=10.1109%2fTSE.2012.39&partnerID=40&md5=5c4441f6cefbaa3689a83c6e2e63d765"
